1695.8800	1638.2649	1489.4488	1277.0800	1028.8067	772.2773	535.1400	339.7219	187.0649	72.8900	-7.6283	-61.4996	-96.2800	-118.7903	-132.9115	-141.7900	-148.1529	-153.0520	-157.1200	-160.7025	-162.9960	-162.9100	-158.4513	-144.0166	-113.1000	-57.1665	40.4363	198.3900	436.3180	777.6106	1246.6000	1850.6267	2529.0656	3204.3000	3798.7133	4234.6888	4434.6100
1052.2300	1014.2790	915.8121	775.3100	611.2535	442.1232	286.4000	158.9904	60.5050	-12.0200	-61.9333	-94.1249	-113.8700	-125.9220	-132.9471	-137.0900	-140.2106	-143.0313	-145.9900	-149.3270	-152.4927	-154.7400	-154.6817	-148.3707	-131.2200	-97.1434	-34.0575	71.6200	233.9792	469.1401	793.7300	1212.5360	1682.9842	2150.6600	2561.1492	2860.0373	2992.9100
623.3700	598.5374	534.0748	442.2300	335.2507	225.3848	124.8800	43.5904	-18.2047	-62.6200	-92.0291	-109.8425	-119.7300	-124.9930	-127.4597	-128.5900	-129.6498	-131.1281	-133.3200	-136.3890	-139.9734	-143.5800	-146.2652	-145.2838	-137.4400	-118.4367	-79.5714	-11.0400	97.2303	256.3878	477.8500	764.8342	1087.7583	1408.8400	1690.2973	1894.3480	1983.2100
341.7700	325.7244	284.1158	224.9900	156.3931	86.3711	22.9700	-27.3662	-64.6011	-90.3000	-106.1920	-114.6599	-118.2500	-119.2488	-118.9032	-118.2000	-117.9948	-118.6184	-120.2700	-123.0643	-126.7773	-131.1000	-135.4070	-137.8065	-136.0900	-127.2464	-105.0544	-62.4900	7.6169	113.0202	261.6200	455.6670	674.8154	893.0700	1084.4357	1222.9174	1282.5200
160.2500	149.9805	123.6069	86.3400	43.3909	-0.0294	-38.7100	-68.5068	-89.5433	-103.0100	-110.1928	-112.7587	-112.4700	-110.9062	-108.9147	-107.1600	-106.2185	-106.3134	-107.5800	-110.1003	-113.7445	-118.3300	-123.4545	-127.8377	-129.9800	-127.7974	-116.8690	-92.1900	-48.6668	19.1479	116.7900	245.9169	392.6720	539.3200	668.1258	761.3542	801.2700
46.2600	39.7764	23.4751	0.6700	-25.3251	-51.1964	-73.6300	-90.0181	-100.5773	-106.2300	-107.9497	-106.9137	-104.3500	-101.3553	-98.4992	-96.2200	-94.8982	-94.6840	-95.6700	-97.9187	-101.3716	-105.9400	-111.3803	-116.8296	-121.2700	-123.2660	-119.7108	-107.0800	-81.7773	-39.9191	22.4500	106.6274	203.2784	300.4100	386.0294	448.1437	474.7600
-22.7600	-26.7472	-36.4404	-49.7800	-64.7063	-79.1595	-91.0800	-98.8741	-102.8120	-103.6300	-102.0834	-99.0034	-95.2400	-91.5500	-88.3167	-85.8300	-84.3425	-83.9572	-84.7400	-86.7397	-89.9381	-94.3000	-99.6860	-105.5396	-111.2000	-115.7015	-116.8583	-112.1800	-99.1156	-74.8730	-36.6000	16.7463	78.9710	142.0700	198.0390	238.8737	256.5700
-62.1500	-64.5170	-69.9316	-77.1600	-84.9684	-92.1230	-97.3900	-99.8393	-99.7562	-97.7300	-94.3510	-90.2153	-85.9200	-81.9943	-78.6948	-76.2100	-74.7044	-74.2463	-74.8800	-76.6437	-79.5512	-83.6100	-88.7547	-94.6282	-100.8000	-106.6232	-110.5836	-110.9500	-105.9279	-93.4686	-71.4600	-39.0211	-0.1960	39.7400	75.5115	101.8433	113.4600
-82.3500	-83.6730	-86.3702	-89.7400	-93.0809	-95.6914	-96.8700	-96.1126	-93.7049	-90.1300	-85.8597	-81.3211	-76.9300	-73.0538	-69.8657	-67.4900	-66.0361	-65.5519	-66.0700	-67.6222	-70.2365	-73.9400	-78.7118	-84.3389	-90.5600	-96.9560	-102.4757	-105.9100	-105.9879	-101.1912	-89.9400	-71.4855	-48.4033	-24.1000	-1.9822	14.5433	22.0700
-90.4600	-91.0917	-92.0912	-93.0900	-93.7199	-93.6127	-92.4000	-89.8418	-86.2113	-81.9100	-77.3213	-72.7567	-68.5100	-64.8394	-61.8621	-59.6600	-58.3053	-57.8309	-58.2600	-59.6190	-61.9479	-65.2900	-69.6547	-74.9150	-80.9100	-87.3679	-93.5733	-98.7000	-101.8580	-101.9012	-97.6200	-88.3633	-75.7155	-61.8200	-48.8200	-38.8589	-34.0800
-91.0700	-91.2942	-91.2909	-90.9000	-89.9613	-88.3146	-85.8000	-82.3399	-78.1879	-73.6800	-69.1313	-64.7717	-60.8100	-57.4295	-54.7111	-52.7100	-51.4752	-51.0296	-51.3900	-52.5783	-54.6385	-57.6200	-61.5490	-66.3589	-71.9600	-78.1835	-84.5447	-90.4800	-95.3627	-98.3135	-98.3900	-95.0238	-89.1430	-82.0500	-75.0470	-69.4362	-66.5200
-87.3700	-87.3416	-86.7670	-85.6100	-83.8341	-81.4029	-78.2800	-74.4822	-70.2382	-65.8300	-61.5181	-57.4770	-53.8600	-50.8008	-48.3552	-46.5600	-45.4478	-45.0365	-45.3400	-46.3784	-48.1952	-50.8400	-54.3467	-58.6878	-63.8200	-69.6432	-75.8285	-81.9900	-87.6835	-92.2319	-94.9000	-95.1981	-93.6187	-90.9000	-87.7802	-84.9975	-83.2900
-81.3500	-81.1820	-80.3172	-78.7900	-76.6350	-73.8869	-70.5800	-66.7826	-62.6972	-58.5600	-54.5871	-50.9150	-47.6600	-44.9234	-42.7451	-41.1500	-40.1606	-39.7902	-40.0500	-40.9574	-42.5546	-44.8900	-48.0013	-51.8833	-56.5200	-61.8543	-67.6651	-73.6900	-79.6135	-84.9073	-88.9900	-91.4394	-92.4711	-92.4600	-91.7812	-90.8095	-89.9200
-74.3000	-74.0578	-73.0743	-71.4200	-69.1657	-66.3822	-63.1400	-59.5315	-55.7349	-51.9500	-48.3583	-45.0683	-42.1700	-39.7415	-37.8123	-36.4000	-35.5209	-35.1872	-35.4100	-36.2055	-37.6113	-39.6700	-42.4177	-45.8636	-50.0100	-54.8292	-60.1723	-65.8600	-71.6655	-77.1707	-81.9100	-85.5193	-88.0412	-89.6200	-90.3999	-90.5251	-90.1400
-67.0100	-66.7307	-65.7290	-64.0900	-61.8988	-59.2404	-56.2000	-52.8768	-49.4268	-46.0200	-42.8102	-39.8861	-37.3200	-35.1746	-33.4733	-32.2300	-31.4575	-31.1648	-31.3600	-32.0565	-33.2896	-35.1000	-37.5231	-40.5733	-44.2600	-48.5705	-53.4045	-58.6400	-64.1128	-69.4908	-74.4000	-78.5288	-81.8152	-84.2600	-85.8637	-86.6268	-86.5500
-59.9500	-59.6619	-58.6991	-57.1500	-55.1031	-52.6470	-49.8700	-46.8700	-43.7820	-40.7500	-37.9045	-35.3207	-33.0600	-31.1748	-29.6821	-28.5900	-27.9070	-27.6435	-27.8100	-28.4212	-29.5067	-31.1000	-33.2316	-35.9198	-39.1800	-43.0106	-47.3426	-52.0900	-57.1304	-62.1953	-66.9800	-71.2172	-74.7902	-77.6200	-79.6276	-80.7339	-80.8600
-53.3500	-53.0890	-52.2027	-50.7800	-48.9095	-46.6799	-44.1800	-41.5038	-38.7669	-36.0900	-33.5826	-31.3085	-29.3200	-27.6619	-26.3494	-25.3900	-24.7916	-24.5622	-24.7100	-25.2470	-26.2001	-27.6000	-29.4750	-31.8431	-34.7200	-38.1084	-41.9591	-46.2100	-50.7682	-55.4173	-59.9100	-64.0195	-67.6009	-70.5300	-72.6824	-73.9339	-74.1600
-47.3400	-47.0790	-46.2694	-44.9900	-43.3195	-41.3366	-39.1200	-36.7531	-34.3376	-31.9800	-29.7764	-27.7815	-26.0400	-24.5896	-23.4415	-22.6000	-22.0707	-21.8637	-21.9900	-22.4630	-23.3048	-24.5400	-26.1915	-28.2763	-30.8100	-33.7977	-37.2033	-40.9800	-45.0554	-49.2529	-53.3700	-57.2142	-60.6320	-63.4800	-65.6147	-66.8925	-67.1700
-41.9400	-41.7098	-40.9889	-39.8500	-38.3655	-36.6080	-34.6500	-32.5670	-30.4468	-28.3800	-26.4486	-24.6993	-23.1700	-21.8934	-20.8813	-20.1400	-19.6762	-19.4971	-19.6100	-20.0249	-20.7635	-21.8500	-23.3066	-25.1463	-27.3800	-30.0110	-33.0125	-36.3500	-39.9667	-43.7163	-47.4300	-50.9429	-54.1050	-56.7700	-58.7917	-60.0238	-60.3200
-37.1500	-36.9283	-36.2844	-35.2800	-33.9767	-32.4361	-30.7200	-28.8931	-27.0329	-25.2200	-23.5267	-21.9929	-20.6500	-19.5258	-18.6329	-17.9800	-17.5752	-17.4237	-17.5300	-17.9012	-18.5546	-19.5100	-20.7863	-22.3984	-24.3600	-26.6772	-29.3249	-32.2700	-35.4621	-38.7812	-42.0900	-45.2502	-48.1209	-50.5600	-52.4258	-53.5764	-53.8700
-32.9200	-32.7253	-32.1567	-31.2700	-30.1211	-28.7658	-27.2600	-25.6614	-24.0356	-22.4500	-20.9658	-19.6192	-18.4400	-17.4542	-16.6721	-16.1000	-15.7439	-15.6090	-15.7000	-16.0241	-16.5979	-17.4400	-18.5677	-19.9914	-21.7200	-23.7566	-26.0817	-28.6700	-31.4806	-34.4102	-37.3400	-40.1496	-42.7124	-44.9000	-46.5843	-47.6371	-47.9300
-29.2000	-29.0201	-28.5176	-27.7400	-26.7346	-25.5488	-24.2300	-22.8277	-21.4008	-20.0100	-18.7103	-17.5322	-16.5000	-15.6351	-14.9464	-14.4400	-14.1221	-13.9996	-14.0800	-14.3711	-14.8839	-15.6300	-16.6212	-17.8702	-19.3900	-21.1866	-23.2392	-25.5200	-27.9897	-30.5623	-33.1400	-35.6218	-37.8941	-39.8400	-41.3425	-42.2848	-42.5500
-25.9400	-25.7672	-25.3209	-24.6400	-23.7636	-22.7306	-21.5800	-20.3533	-19.1020	-17.8800	-16.7362	-15.6986	-14.7900	-14.0299	-13.4253	-12.9800	-12.6985	-12.5889	-12.6600	-12.9205	-13.3780	-14.0400	-14.9147	-16.0138	-17.3500	-18.9297	-20.7346	-22.7400	-24.9113	-27.1731	-29.4400	-31.6237	-33.6245	-35.3400	-36.6677	-37.5052	-37.7500
-23.0700	-22.9171	-22.5259	-21.9300	-21.1630	-20.2584	-19.2500	-18.1736	-17.0744	-16.0000	-14.9934	-14.0798	-13.2800	-12.6117	-12.0808	-11.6900	-11.4430	-11.3470	-11.4100	-11.6400	-12.0443	-12.6300	-13.4048	-14.3782	-15.5600	-16.9548	-18.5457	-20.3100	-22.2169	-24.2014	-26.1900	-28.1064	-29.8631	-31.3700	-32.5369	-33.2736	-33.4900
-20.5600	-20.4205	-20.0742	-19.5500	-18.8769	-18.0839	-17.2000	-16.2563	-15.2924	-14.3500	-13.4667	-12.6642	-11.9600	-11.3693	-10.8981	-10.5500	-10.3294	-10.2434	-10.3000	-10.5065	-10.8683	-11.3900	-12.0771	-12.9376	-13.9800	-15.2082	-16.6079	-18.1600	-19.8376	-21.5829	-23.3300	-25.0112	-26.5505	-27.8700	-28.8917	-29.5377	-29.7300
-18.3500	-18.2243	-17.9195	-17.4600	-16.8705	-16.1757	-15.4000	-14.5702	-13.7212	-12.8900	-12.1101	-11.4013	-10.7800	-10.2602	-9.8463	-9.5400	-9.3445	-9.2680	-9.3200	-9.5084	-9.8350	-10.3000	-10.9055	-11.6615	-12.5800	-13.6674	-14.9079	-16.2800	-17.7568	-19.2886	-20.8200	-22.2936	-23.6431	-24.8000	-25.6958	-26.2619	-26.4300
-16.4100	-16.2841	-16.0153	-15.6200	-15.1147	-14.5159	-13.8400	-13.1071	-12.3512	-11.6100	-10.9170	-10.2894	-9.7400	-9.2800	-8.9128	-8.6400	-8.4644	-8.3945	-8.4400	-8.6091	-8.9027	-9.3200	-9.8619	-10.5356	-11.3500	-12.3096	-13.4018	-14.6100	-15.9116	-17.2618	-18.6100	-19.9043	-21.0872	-22.1000	-22.8839	-23.3802	-23.5300
-14.7000	-14.5921	-14.3572	-14.0100	-13.5650	-13.0368	-12.4400	-11.7924	-11.1245	-10.4700	-9.8589	-9.3054	-8.8200	-8.4118	-8.0844	-7.8400	-7.6821	-7.6189	-7.6600	-7.8129	-8.0771	-8.4500	-8.9310	-9.5277	-10.2500	-11.1028	-12.0722	-13.1400	-14.2839	-15.4673	-16.6500	-17.7894	-18.8339	-19.7300	-20.4238	-20.8618	-20.9900
-13.2000	-13.0973	-12.8867	-12.5800	-12.1888	-11.7249	-11.2000	-10.6288	-10.0387	-9.4600	-8.9195	-8.4298	-8.0000	-7.6380	-7.3473	-7.1300	-6.9895	-6.9333	-6.9700	-7.1062	-7.3406	-7.6700	-8.0934	-8.6197	-9.2600	-10.0205	-10.8870	-11.8400	-12.8575	-13.9062	-14.9500	-15.9513	-16.8664	-17.6500	-18.2570	-18.6420	-18.7600
-11.8700	-11.7833	-11.5998	-11.3300	-10.9847	-10.5745	-10.1100	-9.6046	-9.0824	-8.5700	-8.0908	-7.6552	-7.2700	-6.9420	-6.6769	-6.4800	-6.3567	-6.3118	-6.3500	-6.4748	-6.6854	-6.9800	-7.3586	-7.8287	-8.4000	-9.0772	-9.8467	-10.6900	-11.5870	-12.5102	-13.4300	-14.3150	-15.1256	-15.8200	-16.3567	-16.6939	-16.7900
-10.7000	-10.6229	-10.4596	-10.2200	-9.9137	-9.5505	-9.1400	-8.6942	-8.2334	-7.7800	-7.3540	-6.9649	-6.6200	-6.3258	-6.0876	-5.9100	-5.7979	-5.7562	-5.7900	-5.9030	-6.0938	-6.3600	-6.7006	-7.1214	-7.6300	-8.2303	-8.9116	-9.6600	-10.4587	-11.2816	-12.1000	-12.8840	-13.5992	-14.2100	-14.6808	-14.9760	-15.0600
-9.6700	-9.5881	-9.4396	-9.2300	-8.9649	-8.6497	-8.2900	-7.8939	-7.4801	-7.0700	-6.6830	-6.3300	-6.0200	-5.7605	-5.5536	-5.4000	-5.3013	-5.2626	-5.2900	-5.3884	-5.5585	-5.8000	-6.1127	-6.4961	-6.9500	-7.4735	-8.0644	-8.7200	-9.4325	-10.1736	-10.9100	-11.6093	-12.2421	-12.7800	-13.1946	-13.4574	-13.5400
-8.7500	-8.6781	-8.5465	-8.3600	-8.1235	-7.8419	-7.5200	-7.1653	-6.7953	-6.4300	-6.0872	-5.7752	-5.5000	-5.2671	-5.0795	-4.9400	-4.8512	-4.8166	-4.8400	-4.9248	-5.0739	-5.2900	-5.5748	-5.9259	-6.3400	-6.8138	-7.3447	-7.9300	-8.5630	-9.2192	-9.8700	-10.4873	-11.0457	-11.5200	-11.8855	-12.1171	-12.1900
-7.9300	-7.8627	-7.7448	-7.5800	-7.3719	-7.1240	-6.8400	-6.5258	-6.1966	-5.8700	-5.5617	-5.2797	-5.0300	-4.8180	-4.6470	-4.5200	-4.4396	-4.4087	-4.4300	-4.5064	-4.6417	-4.8400	-5.1033	-5.4259	-5.8000	-6.2195	-6.6853	-7.2000	-7.7613	-8.3470	-8.9300	-9.4839	-9.9849	-10.4100	-10.7362	-10.9406	-11.0000 
