77306.7300	75213.6481	69860.3678	62175.6300	53088.1755	43526.7452	34420.0800	26534.5043	19986.6769	14730.8400	10693.3210	7688.7869	5503.9900	3942.2444	2873.1128	2182.7200	1771.8210	1599.6922	1640.2400	1878.4948	2343.9818	3077.3500	4140.0016	5676.3521	7851.5700	10857.7783	14994.9168	20589.8800	27948.5883	37293.0676	48824.3700	62475.6319	77108.3262	91316.0100	103692.2405	112830.5748	117324.5700
55618.0900	54139.6121	50289.5624	44742.4700	38172.8643	31255.2746	24664.2300	18956.4688	14217.5646	10415.3000	7496.9938	5328.1103	3753.6500	2630.6711	1864.4623	1372.3700	1082.3751	964.9971	1001.3900	1180.9899	1526.3611	2068.3500	2853.5271	3991.3599	5607.0400	7847.9024	10949.8552	15170.9500	20758.5192	27917.0199	36840.1900	47499.8825	58980.4100	70144.2000	79853.6800	86971.2775	90359.4200
39475.5100	38448.9781	35726.6114	31788.6600	27115.3742	22187.0041	17483.8000	13402.8745	10008.7897	7282.9700	5191.4001	3638.3051	2512.4700	1711.2862	1166.5690	818.7400	615.8953	536.8290	568.0100	702.0342	956.0068	1353.1600	1928.5353	2764.4098	3954.8700	5611.4399	7915.3954	11065.4500	15254.0936	20648.9202	27411.3000	35527.5903	44284.0962	52792.1100	60162.9238	65507.8297	67938.1200
27711.6400	27006.6620	25104.3392	22341.8600	19056.4130	15585.1869	12265.3700	9376.5065	6967.5626	5029.8600	3543.0071	2439.7597	1641.1600	1074.2942	690.4228	446.8500	306.3869	253.8719	279.6500	378.5744	563.5300	851.9100	1269.8833	1878.7235	2748.4800	3962.6427	5658.4624	7986.6300	11093.1399	15105.1997	20145.3200	26203.5027	32739.7137	39081.4100	44556.0485	48491.0862	50213.9800
19263.6800	18783.2142	17465.8367	15545.8100	13257.3966	10834.8591	8512.4600	6484.9975	4789.4121	3423.1800	2374.9242	1597.8551	1036.3300	638.9147	371.0087	202.2200	106.0781	71.7990	92.5200	164.6798	297.9216	505.1900	805.8917	1245.2824	1875.0800	2757.1986	3994.3370	5699.3900	7981.0997	10931.5970	14638.8600	19093.2662	23894.7912	28545.8100	32548.6977	35405.8294	36619.5800
13263.8600	12938.5272	12033.0040	10708.7500	9127.2249	7449.8883	5838.2000	4426.8214	3243.2212	2288.0700	1555.4426	1013.0306	621.9300	346.1346	161.2301	45.7000	-19.1947	-41.0839	-24.8200	27.1465	121.9732	269.2200	483.1715	797.0118	1248.6500	1883.6277	2778.0164	4015.5200	5676.0688	7824.4982	10521.8700	13758.6731	17243.1049	20612.7900	23505.3528	25558.4180	26409.6100
9041.5500	8822.4050	8204.1822	7297.3500	6212.3767	5059.7306	3949.8800	2975.2272	2155.9100	1494.0000	986.7159	611.8646	342.4000	153.2591	27.3114	-50.5900	-93.6384	-107.2108	-94.7300	-57.8790	8.6188	111.7800	262.0520	483.6050	804.0400	1256.6033	1897.1224	2787.0700	3984.6018	5534.6050	7478.6500	9807.9007	12311.8963	14729.7700	16800.6548	18263.6838	18857.9900
6093.9500	5947.2282	5528.0966	4911.6100	4172.8234	3386.7918	2628.5700	1961.1137	1398.9808	944.6300	596.9903	340.8730	157.5600	29.6836	-54.7215	-106.2700	-134.2069	-142.2981	-132.9400	-107.2780	-61.4542	9.6400	113.5872	267.8663	492.4300	811.3720	1265.3493	1899.1600	2754.8012	3863.0668	5251.9500	6913.7619	8698.0851	10418.8200	11889.8671	12925.1270	13338.5000
4052.6600	3954.9912	3672.8221	3256.8100	2757.6123	2225.8865	1712.2900	1259.4179	877.6166	569.1700	333.8311	161.2286	38.4600	-46.4603	-101.8500	-135.1100	-152.6878	-157.2175	-150.3800	-132.9582	-102.1437	-54.2300	16.2599	121.8862	276.9800	498.8843	816.9900	1263.7000	1869.1463	2654.3772	3638.1700	4814.2142	6075.8476	7291.3200	8328.8813	9056.7813	9343.2700
2650.6300	2586.0980	2397.6224	2119.1700	1784.7076	1428.2020	1083.6200	779.5764	523.2781	316.5800	159.5545	45.1443	-35.4900	-90.5750	-125.8847	-146.5800	-157.1547	-159.4350	-154.5800	-143.1134	-123.0177	-91.6400	-45.0632	25.6873	130.8500	282.8375	502.7571	813.8900	1237.7413	1788.7127	2479.4300	3304.9751	4190.2543	5042.6300	5769.4646	6278.1205	6475.9600
1695.8800	1653.5498	1528.7969	1344.2100	1122.3775	885.8880	657.3300	455.7610	286.1137	149.7900	46.9487	-27.2228	-78.7800	-113.3657	-134.9724	-147.1800	-153.1040	-154.0027	-150.6700	-143.4554	-130.9299	-111.2200	-81.5511	-35.5444	34.0800	136.1590	285.7581	499.5000	792.6629	1175.1475	1655.5100	2230.0953	2846.4027	3439.7200	3945.3351	4298.5358	4434.6100
1052.2300	1024.7003	943.0245	822.0800	676.7444	521.8953	372.4100	240.8531	130.5368	42.4600	-23.2391	-69.8667	-101.5900	-122.2907	-134.7092	-141.3000	-144.2005	-144.2774	-142.0800	-137.8488	-130.5897	-119.0000	-101.1354	-72.4860	-27.9000	38.8839	138.5669	282.9600	482.8828	745.1888	1075.7400	1471.9375	1897.3387	2307.0400	2656.1380	2899.7292	2992.9100
623.3700	605.6829	552.9335	474.8200	381.0410	281.2948	185.2800	101.1853	31.1616	-24.1500	-64.6912	-92.7357	-111.1400	-122.5661	-128.8967	-131.8200	-132.8041	-132.4379	-131.0900	-128.9203	-125.2522	-119.2000	-109.4224	-92.7556	-65.5800	-23.4849	41.1060	136.5600	270.5297	447.8073	672.4700	942.7587	1233.5690	1513.9600	1752.9910	1919.7213	1983.2100
341.7700	330.6325	297.1866	247.6800	188.3600	125.4742	65.2700	13.0137	-29.9531	-63.2700	-86.9660	-102.6274	-112.2300	-117.6098	-120.0439	-120.6700	-120.4794	-119.8791	-119.1300	-118.3499	-117.0854	-114.7400	-110.3967	-101.8565	-86.6000	-61.5410	-21.3273	39.9600	127.7333	245.3797	395.7800	577.8112	774.3352	964.2100	1126.2937	1239.4443	1282.5200
160.2500	153.3485	132.6454	102.0900	65.6312	27.2182	-9.2000	-40.3078	-65.3238	-84.1000	-96.7395	-104.3500	-108.2900	-109.8206	-109.8129	-109.0400	-108.1756	-107.4941	-107.1700	-107.2853	-107.5521	-107.5900	-106.7913	-103.6393	-96.3900	-82.8943	-59.3826	-21.6800	34.0418	110.2262	208.9700	329.6325	460.6222	587.6100	696.2667	772.2631	801.2700
46.2600	42.0816	29.7038	11.5600	-9.9160	-32.2905	-53.1300	-70.4059	-83.7101	-93.0400	-98.5510	-101.0319	-101.4300	-100.6199	-99.1860	-97.6400	-96.4290	-95.7412	-95.7000	-96.3696	-97.5769	-99.0900	-100.5161	-100.8210	-98.8100	-92.9975	-80.7342	-59.0800	-25.3220	22.3428	85.4900	163.8296	249.6090	333.2100	405.0143	455.4037	474.7600
-22.7600	-25.1665	-32.1572	-42.2800	-54.0828	-66.1135	-76.9200	-85.3098	-91.1282	-94.4800	-95.5607	-94.9280	-93.2300	-91.0655	-88.8352	-86.8900	-85.5357	-84.8962	-85.0500	-86.0412	-87.7770	-90.1300	-92.8597	-95.2721	-96.5600	-95.7055	-90.8489	-79.9200	-60.9906	-32.7001	6.1700	55.5734	110.4039	164.2900	210.8606	243.7444	256.5700
-62.1500	-63.4881	-67.0709	-72.0900	-77.7369	-83.2031	-87.6800	-90.5196	-91.7150	-91.4200	-89.8396	-87.3853	-84.5200	-81.6671	-79.0919	-77.0200	-75.6494	-75.0665	-75.3300	-76.4788	-78.4723	-81.2500	-84.6718	-88.2782	-91.5300	-93.7364	-93.5995	-89.6700	-80.5765	-65.2601	-42.7400	-12.8925	20.9780	54.7100	84.1420	105.1125	113.4600
-82.3500	-82.9973	-84.4528	-86.3100	-88.1628	-89.6049	-90.2300	-89.7304	-88.1922	-85.8000	-82.7616	-79.3772	-75.9700	-72.8353	-70.1567	-68.0900	-66.7713	-66.2585	-66.5900	-67.7952	-69.8671	-72.7900	-76.4918	-80.6760	-84.9900	-88.9706	-91.7125	-92.2000	-89.4526	-82.6306	-70.9300	-54.1236	-34.2938	-14.1000	3.7982	16.7414	22.0700
-90.4600	-90.6438	-90.8062	-90.7800	-90.3983	-89.4940	-87.9000	-85.5105	-82.4639	-78.9600	-75.2040	-71.4231	-67.8500	-64.6959	-62.0850	-60.1200	-58.8915	-58.4415	-58.8000	-59.9934	-62.0338	-64.9300	-68.6518	-73.0133	-77.7900	-82.6763	-87.0429	-90.1800	-91.3836	-89.9745	-85.2800	-77.0143	-66.4408	-55.2100	-44.9726	-37.3790	-34.0800
-91.0700	-91.0088	-90.4497	-89.3700	-87.7469	-85.5578	-82.7800	-79.4279	-75.6645	-71.6900	-67.6993	-63.8664	-60.3600	-57.3326	-54.8721	-53.0500	-51.9298	-51.5423	-51.9100	-53.0551	-54.9984	-57.7600	-61.3349	-65.6157	-70.4700	-75.7029	-80.8712	-85.4700	-88.9848	-90.8649	-90.5500	-87.7363	-83.1442	-77.7500	-72.5303	-68.4615	-66.5200
-87.3700	-87.1738	-86.2375	-84.6200	-82.3803	-79.5773	-76.2700	-72.5391	-68.5526	-64.5000	-60.5606	-56.8716	-53.5600	-50.7401	-48.4762	-46.8200	-45.8172	-45.4889	-45.8500	-46.9182	-48.7214	-51.2900	-54.6363	-58.6994	-63.4000	-68.6133	-74.0312	-79.3000	-84.0458	-87.8141	-90.1300	-90.6871	-89.8522	-88.1600	-86.1456	-84.3440	-83.2900
-81.3500	-81.0927	-79.9953	-78.1600	-75.6892	-72.6851	-69.2500	-65.4976	-61.5874	-57.6900	-53.9647	-50.5243	-47.4700	-44.8923	-42.8397	-41.3500	-40.4568	-40.1761	-40.5200	-41.5036	-43.1561	-45.5100	-48.5851	-52.3498	-56.7600	-61.7376	-67.0698	-72.5100	-77.7850	-82.5141	-86.2900	-88.8154	-90.2341	-90.8000	-90.7670	-90.3890	-89.9200
-74.3000	-74.0146	-72.8855	-71.0300	-68.5657	-65.6098	-62.2800	-58.6998	-55.0181	-51.3900	-47.9584	-44.8177	-42.0500	-39.7285	-37.8894	-36.5600	-35.7651	-35.5206	-35.8400	-36.7392	-38.2434	-40.3800	-43.1688	-46.5985	-50.6500	-55.2782	-60.3335	-65.6400	-70.9934	-76.0756	-80.5400	-84.1103	-86.7918	-88.6600	-89.7904	-90.2585	-90.1400
-67.0100	-66.7240	-65.6379	-63.8700	-61.5388	-58.7627	-55.6600	-52.3527	-48.9763	-45.6700	-42.5613	-39.7315	-37.2500	-35.1783	-33.5449	-32.3700	-31.6724	-31.4651	-31.7600	-32.5711	-33.9224	-35.8400	-38.3449	-41.4368	-45.1100	-49.3384	-54.0144	-59.0100	-64.1696	-69.2273	-73.8900	-77.9078	-81.2051	-83.7500	-85.5104	-86.4544	-86.5500
-59.9500	-59.6713	-58.6606	-57.0300	-54.8917	-52.3576	-49.5400	-46.5525	-43.5152	-40.5500	-37.7684	-35.2414	-33.0300	-31.1877	-29.7387	-28.7000	-28.0872	-27.9108	-28.1800	-28.9068	-30.1146	-31.8300	-34.0743	-36.8488	-40.1500	-43.9598	-48.2030	-52.7900	-57.6043	-62.4214	-66.9900	-71.0853	-74.5891	-77.4100	-79.4564	-80.6369	-80.8600
-53.3500	-53.0914	-52.1775	-50.7100	-48.7902	-46.5197	-44.0000	-41.3336	-38.6276	-35.9900	-33.5198	-31.2789	-29.3200	-27.6895	-26.4081	-25.4900	-24.9488	-24.7953	-25.0400	-25.6947	-26.7779	-28.3100	-30.3081	-32.7774	-35.7200	-39.1262	-42.9391	-47.0900	-51.4863	-55.9401	-60.2400	-64.1891	-67.6499	-70.5000	-72.6168	-73.8776	-74.1600
-47.3400	-47.1353	-46.3298	-45.0200	-43.3024	-41.2736	-39.0300	-36.6673	-34.2770	-31.9500	-29.7697	-27.7906	-26.0600	-24.6197	-23.4885	-22.6800	-22.2065	-22.0771	-22.3000	-22.8850	-23.8489	-25.2100	-26.9840	-29.1764	-31.7900	-34.8181	-38.2161	-41.9300	-45.8852	-49.9245	-53.8700	-57.5511	-60.8260	-63.5600	-65.6184	-66.8666	-67.1700
-41.9400	-41.7472	-41.0329	-39.8800	-38.3715	-36.5905	-34.6200	-32.5425	-30.4390	-28.3900	-26.4695	-24.7257	-23.2000	-21.9293	-20.9316	-20.2200	-19.8065	-19.6979	-19.9000	-20.4204	-21.2746	-22.4800	-24.0515	-25.9940	-28.3100	-30.9939	-34.0089	-37.3100	-40.8350	-44.4515	-48.0100	-51.3632	-54.3746	-56.9100	-58.8354	-60.0168	-60.3200
-37.1500	-36.9849	-36.3606	-35.3500	-34.0261	-32.4618	-30.7300	-28.9034	-27.0531	-25.2500	-23.5592	-22.0235	-20.6800	-19.5617	-18.6844	-18.0600	-17.6990	-17.6074	-17.7900	-18.2535	-19.0117	-20.0800	-21.4717	-23.1910	-25.2400	-27.6138	-30.2801	-33.2000	-36.3199	-39.5285	-42.7000	-45.7086	-48.4275	-50.7300	-52.4891	-53.5781	-53.8700
-32.9200	-32.7666	-32.2157	-31.3300	-30.1720	-28.8045	-27.2900	-25.6911	-24.0703	-22.4900	-21.0075	-19.6601	-18.4800	-17.4958	-16.7221	-16.1700	-15.8496	-15.7677	-15.9300	-16.3435	-17.0195	-17.9700	-19.2055	-20.7286	-22.5400	-24.6349	-26.9859	-29.5600	-32.3117	-35.1446	-37.9500	-40.6181	-43.0361	-45.0900	-46.6662	-47.6507	-47.9300
-29.2000	-29.0643	-28.5830	-27.8100	-26.7993	-25.6046	-24.2800	-22.8795	-21.4578	-20.0700	-18.7666	-17.5805	-16.5400	-15.6707	-14.9869	-14.5000	-14.2200	-14.1521	-14.3000	-14.6688	-15.2684	-16.1100	-17.2030	-18.5496	-20.1500	-21.9995	-24.0730	-26.3400	-28.7599	-31.2507	-33.7200	-36.0738	-38.2112	-40.0300	-41.4277	-42.3018	-42.5500
-25.9400	-25.8195	-25.3972	-24.7200	-23.8350	-22.7893	-21.6300	-20.4040	-19.1584	-17.9400	-16.7925	-15.7467	-14.8300	-14.0665	-13.4673	-13.0400	-12.7921	-12.7300	-12.8600	-13.1884	-13.7226	-14.4700	-15.4373	-16.6268	-18.0400	-19.6733	-21.5030	-23.5000	-25.6272	-27.8136	-29.9800	-32.0453	-33.9218	-35.5200	-36.7504	-37.5236	-37.7500
-23.0700	-22.9613	-22.5913	-22.0000	-21.2276	-20.3143	-19.3000	-18.2252	-17.1313	-16.0600	-15.0501	-14.1287	-13.3200	-12.6456	-12.1162	-11.7400	-11.5243	-11.4732	-11.5900	-11.8791	-12.3491	-13.0100	-13.8694	-14.9269	-16.1800	-17.6226	-19.2340	-20.9900	-22.8588	-24.7785	-26.6800	-28.4924	-30.1385	-31.5400	-32.6181	-33.2943	-33.4900
-20.5600	-20.4635	-20.1385	-19.6200	-18.9426	-18.1410	-17.2500	-16.3048	-15.3423	-14.4000	-13.5123	-12.7022	-11.9900	-11.3938	-10.9243	-10.5900	-10.3986	-10.3542	-10.4600	-10.7198	-11.1406	-11.7300	-12.4941	-13.4317	-14.5400	-15.8132	-17.2335	-18.7800	-20.4249	-22.1125	-23.7800	-25.3642	-26.7996	-28.0200	-28.9593	-29.5513	-29.7300
-18.3500	-18.2673	-17.9838	-17.5300	-16.9362	-16.2327	-15.4500	-14.6188	-13.7713	-12.9400	-12.1554	-11.4389	-10.8100	-10.2857	-9.8738	-9.5800	-9.4097	-9.3680	-9.4600	-9.6909	-10.0658	-10.5900	-11.2676	-12.0982	-13.0800	-14.2082	-15.4651	-16.8300	-18.2767	-19.7577	-21.2200	-22.6099	-23.8694	-24.9400	-25.7628	-26.2790	-26.4300
-16.4100	-16.3540	-16.1108	-15.7100	-15.1815	-14.5549	-13.8600	-13.1261	-12.3805	-11.6500	-10.9598	-10.3278	-9.7700	-9.3014	-8.9319	-8.6700	-8.5231	-8.4929	-8.5800	-8.7860	-9.1169	-9.5800	-10.1809	-10.9185	-11.7900	-12.7901	-13.9029	-15.1100	-16.3881	-17.6941	-18.9800	-20.1975	-21.2973	-22.2300	-22.9460	-23.3958	-23.5300
